,Table: Table_1,id,<b> NO Table FOUND </b>
"('2019-2020 ', '7/10/19 10:35 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '3/11/20 9:32 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '7/31/19 12:01 PM ', 'Student was verbally and physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '2/24/20 2:35 PM ', 'Student eloped from staff and became verbally aggressive ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '8/7/19 2:10 PM ', 'Student was physically aggressive towards himself and staff members. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '3/5/20 11:04 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '7/26/19 1:46 PM ', 'Student was physically aggressive towards staff and was kicking vehicles in the parking lot. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '12/10/19 1:04 PM ', 'Student displayed unsafe behavior by throwing things and kicking staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '7/22/19 1:45 PM ', 'Student was physically aggressive and verbally aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '7/17/19 11:11 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '7/19/19 10:23 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '7/29/19 10:10 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '9/9/19 9:44 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '12/3/19 10:20 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '8/5/19 10:35 AM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2019-2020 ', '10/25/19 2:26 PM ', 'Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_186,
"('2020-2021 ', '9/17/208:50 AM ', '*AT gave 3 prompts to type in work (to be legible) instead of using ""draw"" *Teacher gave 3 prompts to type and raise hand when completed *Tried to throw Laptop', ' damage desktop', ' and smartboard *Put in small child * Physically aggressive towards peers and staff *Spit in staff face * Escorted to TO by ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_196,
"('2020-2021 ', '9/17/20 8:50 AM ', 'X * gave 3 prompts to type in work (to be legible) instead of using ""draw"" *Teacher gave 3 prompts to type and raise hand when completed *Tried to throw Laptop', ' damage desktop', ' and smartboard *Put in small child *Physically aggressive towards peers and staff *Spit in staff face *Escorted to TO by ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_196,
"('2020-2021 ', '9/17/20 8:50 AM ', '*AT gave 3 prompts to type in work (to be legible) instead of using ""draw"" *Teacher gave 3 prompts to type and raise hand when completed *Tried to throw Laptop', ' damage desktop', ' and smartboard *Put in small child *Physically aggressive towards peers and staff *Spit in staff face *Escorted to TO by ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_196,
"('2020-2021 ', ""X X X became upset in the nurse's office because she wanted to go home. She eloped outside and off school property to the street. Staff guided her to the sidewalk and she became physically aggressive (hitting"", ' kicking spitting). Staff escorted her into the building and into the T/O room. She continued to be very physically aggressive. Staff utilized a 3 person supine to keep everyone safe. Staff let go and gave space to calm down. She took her PRN and continued to calm. 4/27/21 10:45 AM transferred to an alternate location with a TA to finish her day. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_282,
"('2020-2021 ', ""X became agitated with a student in the classroom. She called him a name and escalated when she learned she wasn't going to earn all of her points. She threw a water bottle at staff and went after her. She became very aggressive. She transitioned inside to a calming 5/18/21 12:00 PM room and then to PAS. "", 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_282,
"('2020-2021 ', 'X X Physical Intervention- 4 person supine became upset when she learned she had to remain at the pool during PE class (she wanted to be in the classroom). She eloped off campus and became physically aggressive towards multiple staff. She was escorted back to school property and continued to be aggressive. Staff utilized a 4 person supine to keep everyone safe. calmed 6/22/21 10:15 AM and transitioned back to school. ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_282,
"('2020-2021 ', 'X X X X X X Physical Intervention: 3 person supine- Time Out- returned from counseling to continue separate location instruction. She became upset when given work. She eloped outside and became physically aggressive. Staff escorted to a calming room. began hitting her head and required a 3 person supine to stay safe. When released', ' continued to bang her head and staff went into a 3rd person supine. began to calm and was picked up 6/23/21 1:00 PM by a parent. ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_282,
"('2020-2021 ', '3/17/21 10:25 AM ', 'X X was frustrated already at the beginning of Math. He however', ' began beating on his computer', "" when it wouldn't load quick enough. He was also verbally inappropriate"", ' he was given multiple warnings', ' but was eventually asked to leave and complete the disruption plan. He refused and became more and more agitated. Eventually support was called', ' but continued to become more and more agitated. He began throwing things from the top of his desk', ' hitting me with his calculator. He attempted to through his computer', ' which took from him. He then', ' charged toward the staff', ' restrained him. As that was occurring', ' he was kicking wildly', ' then with direction', ' connecting multiple times with and with other staff as well myself. He continued to attempt to kick even with first me', ' and then my self and on his legs. ', 'Intervention: Physical Intervention (minutes) ')",,MON1_RISI_01_table_Page_292,
"('2020-2021 ', '9/17/20 2:37 PM ', 'Student eloped from classroom to 2nd floor then outside of building. Support called color yellow', ' student escorted to time out per BIP. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_292,
"('2020-2021 ', '9/30/20 8:55 AM ', '#NAME? ', 'Intervention: Physical Intervention (minutes) ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_292,
"('2020-2021 ', '9/30/20 8:55 AM ', '#NAME? ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_292,
"('2020-2021 ', '9/30/20 8:55 AM ', '#NAME? ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_292,
"('2020-2021 ', '9/30/20 12:00 PM ', 'student ran out the front of the school. Refused to go back in. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_292,
"('2020-2021 ', '9/30/20 12:30 PM ', 'X refused to follow staff direction. Grabbed a Pair of scissors and ran away with them. After staff took them away. She started to get aggressive. While in T.O she said ""I want to kill myself"" then she put mask ear piece around her neck. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_292,
"('2020-2021 ', '10/1/209 9:30 AM ', 'X X X X X wanted to leave class to hit blocking the door started hitting staff. Head butting staff in ribs. - tried to grab Owl. got aggressive towards . -yellow call( escort to T.O) ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_292,
"('2020-2021 ', '10/1/20 11:45 AM ', 'X jumping on counters', ' hitting staff -student ran around class and continued unsafe behavior -Yellow support', ' escort by ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_292,
"('2020-2021 ', '11/18/20 12:40 PM ', 'X Student was running from staff. Support was called', ' he was put in tutorial. Began hitting and kicking staff', ' ran out', ' was in small child hold ( ) then escorted to T/O ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '12/3/20 12:45 PM ', 'Student left classroom and was being unsafe. Support escorted student to TO to regroup ( ). Student threatened to kill support ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '2/4/21 10:30 AM ', 'was sitting in a calming area after leaving classroom for unsafe behavior. began kicking walls and hitting a door window. walked into a T/O room when asked by staff. eventually calmed. T/O ( ) ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '3/17/21 12:15 PM ', 'X X left classroom without permission and ran throughout building. Support walked Keegan to tutorial to work. While in the tutorial kicked a hole in the wall. Support was called and was walked to a T/O ( ). Used calming room after calming in T/O. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '5/17/21 9:20 AM ', 'X T/O used from Student was mad at staff for asking her to pick up her folder off the floor. Student started yelling and throwing items. She then ran outside. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '5/19/21 10:00 AM ', 'Student was trying to hit teacher. T/O was used from ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '9/24/20 10:20 AM ', 'Student went in hallway for break and was unsafe on the stairwell. Support was called and he was walked to TO. ', 'Intervention: Physical Intervention (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '9/24/20 10:20 AM ', 'Student went in hallway for break and was unsafe on the stairwell. Support was called and he was walked to TO. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '9/29/20 1:20 PM ', 'X was asked to leave the classroom because he was taunting another student. Once outside', ' he started to kick staff and throw his shoes down the stairs. Support was called and he was guided to TO. ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '10/2/20 8:50 AM ', 'When presented with work', ' student became physical after prompts throughout the activity. Escorted to TO ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_276,
"('2020-2021 ', '10/2/20 12:45 PM ', 'Student did not want to work so he began to run around room. He took off his shirt and then pulled down his pants in the back in front of his peers. Escorted to TO ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_276,
"('2018-2019 ', '4/11/19 12:36 PM Student was physically aggressive ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
"('2018-2019 ', '4/11/19 12:42 PM Student was grabbing staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
"('2018-2019 ', '4/24/19 12:39 PM Student was physically aggressive ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
"('2018-2019 ', '4/26/19 1:11 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
"('2018-2019 ', '4/26/19 2:02 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
"('2018-2019 ', '5/1/19 11:50 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
"('2018-2019 ', '5/1/19 1:12 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
"('2018-2019 ', '5/1/19 1:50 PM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
"('2018-2019 ', '5/3/19 10:07 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
"('2018-2019 ', '5/6/19 11:43 AM Student was physically aggressive towards staff. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_110,
