,id,doc_type,school_name,date,restraint_type,duration,description
274,SUL_RI_01_Part263,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 11/29/2016,WSS- Special Ed Date of Incident: 11/29/2016,"Type of Hold:Duration of Hold:Click here to enter text. hr(s) 4, 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff","Click here to enter text. hr(s) 4, 2 min(s)","Student was disruptive and upset on the bus during arrival. There was a bus drill at the other campus. While on the bus, student refused tocome off the bus and engaged in physical aggression towards Victim B when redirected off (hitting and kicking).was provided withtime and still refused to come off the bus. He continued to display physical aggression when redirected off. Student was escorted off the bus.His physical aggression continued on the sideway and in the hallways. He attempted to aggress towards other students and staff that were in"
275,SUL_RI_01_Part264,BEHAVIORAL INCIDENT REPORT,Program:Special Education - WSS Date of Incident: 11/16/2016,Special Education - WSS Date of Incident: 11/16/2016,"Type of Hold:Duration of Hold:Click here to enter text.hr(s) 1-Small Child, 8-PRT min(s)7-PRTDanger of physical injury to self",Click here to enter text.,"wasescorted to the ALC room due to unsafe behaviors transitioning to the next activity. He bit two students andattempted to kick peers in the hallway.was spitting, cursing and growling as well. While in ALC, staff tried todeescalate :"
276,SUL_RI_01_Part265,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 12/1/2016,WSS- Special Ed Date of Incident: 12/1/2016,Type of Hold:Duration of Hold:Click here to enter text. hr(s) 5 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff,Click here to enter text. hr(s) 5 min(s),"wasengaging in provoking behaviors in the classroom, such as calling other peers names and attempting to aggress towards them.When redirected by staff,engaged in physical aggression towards staff (hitting and kicking). Student was redirected out of theclassroom. His physical aggression continued in the hallway (hitting and the hallway). Student was placed in a HWC hold. PRT secondary"
277,SUL_RI_01_Part266,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed,12/1/2016,"Type of Hold:Duration of Hold: Click here to enter text. hr(s) 1, 5 min(s)Rationale for Physical Intervention Used:Danger of physical injury to selfDanger of physical injury to staffDanger of physical injury to others","Duration of Hold: Click here to enter text. hr(s) 1, 5 min(s)",Studenthadprior incident in the classroom. Other students were becoming upset about Offender's behaviors. Student was redirected to thehallway.Offender A engaged in continuous physical aggression towards Victim B (hitting and kicking). Staff attempted to provide him space
278,SUL_RI_01_Part267,BEHAVIORAL INCIDENT REPORT,Program: SPARC Date of Incident: 12/1/16Day of Week: Mon.,Program: SPARC Date of Incident: 12/1/16,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 3min(s).,hr(s). 3min(s).,"did not was to do class work and refused to do it by throwing everything on her desk,onto the floor. She was escorted to time out and in time out she was pushing against staff hardwhile kicking, hitting, and biting. She bit a staff member on their left hand. She was put in acorner hold and held until calm. The hold lasted about three minutes.Your actions:"
279,SUL_RI_01_Part268,BEHAVIORAL INCIDENT REPORT,Program: SPARC Date of Incident: 12/1/16Day of Week: Mon.,Program: SPARC Date of Incident: 12/1/16,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 3min(s).,hr(s). 3min(s).,"A staff member came into the room andwas standing next to them. He began to grab andpinch at the staff members arms and torso. He was told multiple times ""hands down"" and ""handsto yourself"". When the behavior continued, he was escorted to time out. In the break area, hebegan to scream. He then started hitting and pushing staff. He was placed in a standing corner"
280,SUL_RI_01_Part269,BEHAVIORAL INCIDENT REPORT,Program: WSS- - Special Education Date of Incident: 12/1/2016Day of the Week:,Program: WSS- - Special Education Date of Incident: 12/1/2016,Type of Hold:Duration of Hold:Click here to enter text. hr(s) 4 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staff,Click here to enter text. hr(s) 4 min(s),"Student was provoking and laughing at other students. Staff attempted to redirect back at the task, however he continued to point and laughat other students. He tried getting up several time to point, laugh and call other students names. Other student reaction was very negative tothese behaviors so offender was removed to ALC. While in ALC, student nushed and kicked at staff (Courtney Lyons-King and MaryLouVernooy). After several attempts, staff stepped back and providedwith space. Student came out of his area. He went over to the"
281,SUL_RI_01_Part27,BEHAVIORAL INCIDENT REPORT,Program:Stars Date of Incident: 2/17/2016,Stars Date of Incident: 2/17/2016,Type of Hold:Duration of Hold:Click here to enter text.hr(s) 1 min(s)Rationale for Physical Intervention Used:Danger of physical injury to self,Click here to enter text.,"did not want to do math work so he started to kick, hit, and push staff then was throwing things form the table atstaff.vas asked to calm down but was cursing and hitting staff. He was taken out of room to hall where he was put ina hold.Your Actions:"
282,SUL_RI_01_Part270,BEHAVIORAL INCIDENT REPORT,Program:WSS Sp Ed Date of Incident: 12/2/2016,WSS Sp Ed Date of Incident: 12/2/2016,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"was poking himself in the eye with a pencil. He was asked to stop, he continued and staff then removed the pencilfrom his hands. He got aggressive, flipped his desk and chair. He then was laying on the floor. He picked tape offthefloorand put it over his mouth and nose and then began choking himself with his hands. I removed the tape from his face. He"
283,SUL_RI_01_Part271,BEHAVIORAL INCIDENT REPORT,Program:Wss Sp. Ed Date of Incident: 12/1/2016,Wss Sp. Ed Date of Incident: 12/1/2016,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"was running down the hallway. I escorted him back to class where he became unsafe. He was jumping on heaterand desk.Your Actions:I tried to talk toto calm him, he continued to jump around. I then placed him in a sitting hold. He was still being"
284,SUL_RI_01_Part272,BEHAVIORAL INCIDENT REPORT,Program:Wss Sp-ed Date of Incident: 12/6/2016,Wss Sp-ed Date of Incident: 12/6/2016,Type of Hold:Duration of Hold:Click here to enter text.hr(s) 4 min(s)Danger of physical injury to selfRationale for Physical InterventionUsed:,Click here to enter text.,"!wasrunning around building. Staff was close by, he started to hit and kick staff. He was placed in a hold for approx...4 minutes to calm him down. While in the hold! continued to kick and pinch at staff."
285,SUL_RI_01_Part273,BEHAVIORAL INCIDENT REPORT,Program: WSS- Special Ed Date of Incident: 12/9/2016Day of the Week:,Program: WSS- Special Ed Date of Incident: 12/9/2016,Type of Hold:Duration of Hold:Click here to enter text.pr(s) 12 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:,Click here to enter text.,"grew agitated when he was given his points from a group social skills session, of which was reported that he was disrespectful tostaffandrefused to follow directions. He proceeded to attempt to throw over his desk, which students were in close proximity to. He wasasked to leave and refused. ALC staff intervened and staff was able to get"
286,SUL_RI_01_Part274,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 12/13/2016,WSS- Special Ed Date of Incident: 12/13/2016,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold: Click here to enter text.hr (s) 4 min(s),hr (s) 4 min(s),"class had Music in another classroom with another class. He wanted to go back to his classroom. Student wasredirectedto the activity and to sit at his desk. Student was engaging in physical aggression (hitting and kicking). Whenspace was provided, he would flail his body even more. Student was provided with choice to sit safely at desk or to go toALC."
287,SUL_RI_01_Part275,BEHAVIORAL INCIDENT REPORT,Program:WSS- Special Ed Date of Incident: 12/13/2016,WSS- Special Ed Date of Incident: 12/13/2016,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 2 min(s)Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 2 min(s),"Student was in math. Did not want to participate. He walked out of the classroom. He wanted to go to ALC. He wasinformed that it was closed. He began dragging and pushing the bench in the hallway. When redirected, he engaged inaggression towards staff (hitting and kicking). Courtney Lyons-King and Stephanie Staudt did not comment on thebehaviors and continued to place the demand and provided physical space. Student cursed, pushed and kicked staff. Againspace was provided and staff did not comment on the behaviors. Student kicked C. Lyons-king 4 times in the legs. A"
288,SUL_RI_01_Part276,BEHAVIORAL INCIDENT REPORT,Program:8:1:1 Date of Incident: 12/9/16Day of Week: Mon.,Program:8:1:1 Date of Incident: 12/9/16,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 3min(s).,hr(s). 3min(s).,"was refusing to complete his work. When I turned to help another student.ranout the room and down the hall. We were able to stopn the cafeteria, and we startedescorting him back to the room. As we started walking"
289,SUL_RI_01_Part277,BEHAVIORAL INCIDENT REPORT,Program: Wss- Special Education Date of Incident: 12/9/16Day of Week: Mon.,Program: Wss- Special Education Date of Incident: 12/9/16,Type of hold: Small ChildStanding Hold:2 Person:3 Person:Duration of hold:hr(s). 3min(s).,hr(s). 3min(s).,"During language group, thewas asked to participate in a coloring activity and he beganto have a difficult time. He began making inappropriate comments and stating that he was goingto poke people. At this point, he inappropriately touched another student. He started statinginappropriate, sexual things such as ""lick my butt hole"", ""lick my dick"", and ""I'm going to make"
290,SUL_RI_01_Part278,BEHAVIORAL INCIDENT REPORT,Program:SP ED 8-1-3 Date of Incident: 12/6/2016,SP ED 8-1-3 Date of Incident: 12/6/2016,Type of Hold:Duration of Hold: Click here to enter text. hr(s) 2-4 min(s)F Danger of physical injury to selfRationale for Physical Intervention Used:Danger of physical injury to staffDanger of physical injury to others,Duration of Hold: Click here to enter text. hr(s) 2-4 min(s),"I asked students to sit quietly for dismissal. All the students complied except forran around the room inbetween desks, throwing and spinning metal cars on top of the desks. Many students were in close proximity toandwere at risk for being hit in the head by the cars because his arms were at the same height level as their heads."
291,SUL_RI_01_Part279,BEHAVIORAL INCIDENT REPORT,Program:SPARK Date of Incident: 12/6/2016,SPARK Date of Incident: 12/6/2016,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"was late for physical education due to a behavioral incident in the classroom. When he did arrive he would notfollow directions. He was given the direction to sit on his number, which he refused. He then ran toward the equipment inthe gymnasium and started climbing over and under things to hide from staff.Your Actions:I"
